"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"Lang"
"RT @thinkR_fr: Utiliser #rstats en entreprise, migrer depuis un outil payant et maintenir : la table ronde #entreprise aux #RR2016 https://…";FALSE;0;NA;2016-06-23 15:31:16;FALSE;NA;"746002692233891841";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Victpir";2;TRUE;FALSE;NA;NA;"FR"
"La session #BigData des #RR2016 a du succès! https://t.co/AtnHHIIDHg";FALSE;4;NA;2016-06-23 15:30:10;FALSE;NA;"746002413761495040";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alykisdata";7;FALSE;FALSE;NA;NA;"FR"
"Promenade en forêt avec @_rgenuer_ #rstats #RR2016 https://t.co/mqcBCBqqFA";FALSE;1;NA;2016-06-23 15:05:46;FALSE;NA;"745996272805502976";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";0;FALSE;FALSE;NA;NA;"FR"
"RT @Lionning13: Réflexions intéressantes sur la place des femmes dans la communauté R #RR2016 #rstats https://t.co/zOIfCMdUnA";FALSE;0;NA;2016-06-23 14:56:19;FALSE;NA;"745993897445294080";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";1;TRUE;FALSE;NA;NA;"FR"
"Keyrus présent aux journées R de Toulouse #RR2016 #rstats https://t.co/Ia4uSbMk9d";FALSE;4;NA;2016-06-23 14:54:32;FALSE;NA;"745993449107783680";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Gju33Julien";0;FALSE;FALSE;NA;NA;"FR"
"RT @Lionning13: Pour celles et ceux qui veulent les slides du super tutoriel R2D² d'hier :
https://t.co/2R9rI2YG4J
#RR2016 #rstats";FALSE;0;NA;2016-06-23 13:51:24;FALSE;NA;"745977558034948097";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Natty_V2";7;TRUE;FALSE;NA;NA;"FR"
"Réflexions intéressantes sur la place des femmes dans la communauté R #RR2016 #rstats https://t.co/zOIfCMdUnA";FALSE;3;NA;2016-06-23 13:37:51;FALSE;NA;"745974151597404160";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";1;FALSE;FALSE;NA;NA;"FR"
"RT @fbrunACTA: Formation Synthétiser connaissances en agriculture avec R, 5-7 sept 2016 à Montpellier @acta_asso  https://t.co/eHWgwthSc7 #…";FALSE;0;NA;2016-06-23 13:36:14;FALSE;NA;"745973741629349888";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"AgriG33k";4;TRUE;FALSE;NA;NA;"FR"
"RT @alinedeschamps: 5èmes rencontres R Toulouse : partage d'expériences sur l'utilisation de R en entreprise, ça parle même de #Docker ! ^^…";FALSE;0;NA;2016-06-23 13:34:27;FALSE;NA;"745973292905926656";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";2;TRUE;FALSE;NA;NA;"FR"
"RT @alinedeschamps: 5èmes rencontres R Toulouse : partage d'expériences sur l'utilisation de R en entreprise, ça parle même de #Docker ! ^^…";FALSE;0;NA;2016-06-23 13:09:29;FALSE;NA;"745967009259741184";NA;"<a href=""https://play.google.com/store/apps/details?id=org.mariotaku.twidere"" rel=""nofollow"">Twidere for Android #4</a>";"geraudster";2;TRUE;FALSE;NA;NA;"FR"
"5èmes rencontres R Toulouse : partage d'expériences sur l'utilisation de R en entreprise, ça parle même de #Docker ! ^^ #RR2016 #rstats";FALSE;1;NA;2016-06-23 13:04:02;FALSE;NA;"745965637919453184";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";2;FALSE;FALSE;NA;NA;"FR"
"RT @Lionning13: Pour celles et ceux qui veulent les slides du super tutoriel R2D² d'hier :
https://t.co/2R9rI2YG4J
#RR2016 #rstats";FALSE;0;NA;2016-06-23 13:02:38;FALSE;NA;"745965286168354816";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"privaGRAPH";7;TRUE;FALSE;NA;NA;"FR"
"RT @Lionning13: Pour celles et ceux qui veulent les slides du super tutoriel R2D² d'hier :
https://t.co/2R9rI2YG4J
#RR2016 #rstats";FALSE;0;NA;2016-06-23 13:02:23;FALSE;NA;"745965223505461248";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";7;TRUE;FALSE;NA;NA;"FR"
"RT @Lionning13: Pour celles et ceux qui veulent les slides du super tutoriel R2D² d'hier :
https://t.co/2R9rI2YG4J
#RR2016 #rstats";FALSE;0;NA;2016-06-23 12:40:23;FALSE;NA;"745959687313559552";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"melinaGALLOPIN";7;TRUE;FALSE;NA;NA;"FR"
"Pour celles et ceux qui veulent les slides du super tutoriel R2D² d'hier :
https://t.co/2R9rI2YG4J
#RR2016 #rstats";FALSE;7;NA;2016-06-23 12:36:38;FALSE;NA;"745958742261391360";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Lionning13";7;FALSE;FALSE;NA;NA;"FR"
"RT @Lionning13: Pause déjeuner #RR2016 #rstats https://t.co/atBRYeTynO";FALSE;0;NA;2016-06-23 12:26:33;FALSE;NA;"745956205831528448";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";"MamzelleBulle35";2;TRUE;FALSE;NA;NA;"FR"
"Utiliser #rstats en entreprise, migrer depuis un outil payant et maintenir : la table ronde #entreprise aux #RR2016 https://t.co/YECMpiBaqi";FALSE;3;NA;2016-06-23 12:15:51;FALSE;NA;"745953514967404545";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"thinkR_fr";2;FALSE;FALSE;NA;NA;"FR"
"RT @fbrunACTA: Formation Synthétiser connaissances en agriculture avec R, 5-7 sept 2016 à Montpellier @acta_asso  https://t.co/eHWgwthSc7 #…";FALSE;0;NA;2016-06-23 12:13:39;FALSE;NA;"745952958362292224";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"pircasa";4;TRUE;FALSE;NA;NA;"FR"
"Formation Synthétiser connaissances en agriculture avec R, 5-7 sept 2016 à Montpellier @acta_asso  https://t.co/eHWgwthSc7 #rstats #RR2016";FALSE;0;NA;2016-06-23 12:06:48;FALSE;NA;"745951237124816896";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"fbrunACTA";4;FALSE;FALSE;NA;NA;"FR"
"RT @StatFr: Discours d'ouverture des 5èmes rencontres R à Toulouse #RR2016 #rstats https://t.co/6nIANcYJNA";FALSE;0;NA;2016-06-23 11:32:12;FALSE;NA;"745942528386547712";NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"Imsepp972";5;TRUE;FALSE;NA;NA;"FR"
"RT @Lionning13: Pause déjeuner #RR2016 #rstats https://t.co/atBRYeTynO";FALSE;0;NA;2016-06-23 11:24:29;FALSE;NA;"745940585471688704";NA;"<a href=""https://play.google.com/store/apps/details?id=org.mariotaku.twidere"" rel=""nofollow"">Twidere for Android #4</a>";"geraudster";2;TRUE;FALSE;NA;NA;"FR"
"Pause déjeuner #RR2016 #rstats https://t.co/atBRYeTynO";FALSE;4;NA;2016-06-23 10:39:15;FALSE;NA;"745929205624496128";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";2;FALSE;FALSE;NA;NA;"FR"
"5èmes rencontres R #Toulouse : c'est l'heure du pique-nique en extérieur ^^ #RR2016 #rstats https://t.co/3xPMEo0bov";FALSE;0;NA;2016-06-23 10:38:47;FALSE;NA;"745929084967002112";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";0;FALSE;FALSE;NA;NA;"FR"
"RT @StatFr: Discours d'ouverture des 5èmes rencontres R à Toulouse #RR2016 #rstats https://t.co/6nIANcYJNA";FALSE;0;NA;2016-06-23 10:19:09;FALSE;NA;"745924144777338880";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"seb_loustau";5;TRUE;FALSE;NA;NA;"FR"
"RT @thinkR_fr: Toulouse, 2 minutes d'arrêt : @thinkR_fr est aux #RR2016... avec le soleil et les mojitos https://t.co/efnEJnTTWn";FALSE;0;NA;2016-06-23 08:47:38;FALSE;NA;"745901114785169409";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"DianeBELDAME";1;TRUE;FALSE;NA;NA;"FR"
"On continue les conférences du jour aux cinquièmes rencontres R Toulouse #RR2016 #rstats https://t.co/o9X2BvSDYH";FALSE;3;NA;2016-06-23 08:32:36;FALSE;NA;"745897330608640002";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";0;FALSE;FALSE;NA;NA;"FR"
"RT @Lionning13: Discours de la présidente du comité scientifique @andreamrau #rstats #RR2016 https://t.co/RlnTv5UnFW";FALSE;0;NA;2016-06-23 07:11:54;FALSE;NA;"745877021541208066";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";2;TRUE;FALSE;NA;NA;"FR"
"RT @Lionning13: Discours de la présidente du comité scientifique @andreamrau #rstats #RR2016 https://t.co/RlnTv5UnFW";FALSE;0;NA;2016-06-23 07:08:58;FALSE;NA;"745876283876384768";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"bedhom";2;TRUE;FALSE;NA;NA;"FR"
"RT @StatFr: Discours d'ouverture des 5èmes rencontres R à Toulouse #RR2016 #rstats https://t.co/6nIANcYJNA";FALSE;0;NA;2016-06-23 07:08:50;FALSE;NA;"745876252037423104";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"bedhom";5;TRUE;FALSE;NA;NA;"FR"
"Présentation du package Bioconductor par Pascal Martin #rstats #RR2016 #bioinformatique https://t.co/TTTsLhgTHd";FALSE;1;NA;2016-06-23 07:02:52;FALSE;NA;"745874751072141312";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";0;FALSE;FALSE;NA;NA;"FR"
"RT @StatFr: Discours d'ouverture des 5èmes rencontres R à Toulouse #RR2016 #rstats https://t.co/6nIANcYJNA";FALSE;0;NA;2016-06-23 06:56:06;FALSE;NA;"745873044581851140";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";5;TRUE;FALSE;NA;NA;"FR"
"Discours de la présidente du comité scientifique @andreamrau #rstats #RR2016 https://t.co/RlnTv5UnFW";FALSE;3;NA;2016-06-23 06:51:35;FALSE;NA;"745871908177059840";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";2;FALSE;FALSE;NA;NA;"FR"
"Discours de la grande chef #rstats #RR2016 https://t.co/vvGJDkvQnL";FALSE;3;NA;2016-06-23 06:49:38;FALSE;NA;"745871419075137536";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";0;FALSE;FALSE;NA;NA;"FR"
"Coup d'envoi #RR2016 ! https://t.co/ujHA2y0Eb5";FALSE;1;NA;2016-06-23 06:45:37;FALSE;NA;"745870407371206656";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"thinkR_fr";0;FALSE;FALSE;NA;NA;"FR"
"Discours d'ouverture des 5èmes rencontres R à Toulouse #RR2016 #rstats https://t.co/6nIANcYJNA";FALSE;10;NA;2016-06-23 06:42:21;FALSE;NA;"745869584583004160";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"StatFr";5;FALSE;FALSE;NA;NA;"FR"
"Préparation poster #RR2016 #rstats https://t.co/l06QGzOAET";FALSE;3;NA;2016-06-23 06:07:37;FALSE;NA;"745860845524107264";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";0;FALSE;FALSE;NA;NA;"FR"
"@alinedeschamps Content d'avoir plu! #rr2016";FALSE;1;"alinedeschamps";2016-06-22 22:46:00;FALSE;"745674021296017408";"745749709382369280";"237279906";"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"MeseiraFr";0;FALSE;FALSE;NA;NA;"FR"
"RT @alinedeschamps: 5èmes rencontres R #Toulouse  : merci pour le sac et les goodies ! ;) #RR2016 #rstats https://t.co/uf2mYSRfeR";FALSE;0;NA;2016-06-22 21:57:38;FALSE;NA;"745737538443296769";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"thinkR_fr";2;TRUE;FALSE;NA;NA;"FR"
"@Natty_V2 @melinaGALLOPIN Il me faut ton vernis en urgence alors!! #RR2016 #rstats";FALSE;2;"Natty_V2";2016-06-22 19:16:06;FALSE;"745625575432294401";"745696886233927682";"457517520";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";0;FALSE;FALSE;NA;NA;"FR"
"RT @Natty_V2: Si ce détail vous avait échappé, le code couleur de #RR2016 #rstats, c'est noir et rose ! https://t.co/zhY5AcJH3z";FALSE;0;NA;2016-06-22 19:14:47;FALSE;NA;"745696554854522880";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";1;TRUE;FALSE;NA;NA;"FR"
"RT @alinedeschamps: 5èmes rencontres R #Toulouse  : merci pour le sac et les goodies ! ;) #RR2016 #rstats https://t.co/uf2mYSRfeR";FALSE;0;NA;2016-06-22 18:51:34;FALSE;NA;"745690713132830720";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";2;TRUE;FALSE;NA;NA;"FR"
"Tutoriel super intéressant, pas vu le temps passer et je repars avec plein d'idées à tester, merci ! #RR2016 #rstats https://t.co/g8DRWJb5pN";FALSE;3;NA;2016-06-22 17:45:15;FALSE;NA;"745674021296017408";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";0;FALSE;FALSE;NA;NA;"FR"
"5èmes rencontres R #Toulouse  : merci pour le sac et les goodies ! ;) #RR2016 #rstats https://t.co/uf2mYSRfeR";FALSE;2;NA;2016-06-22 17:43:17;FALSE;NA;"745673528075292672";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";2;FALSE;FALSE;NA;NA;"FR"
"Toulouse, 2 minutes d'arrêt : @thinkR_fr est aux #RR2016... avec le soleil et les mojitos https://t.co/efnEJnTTWn";FALSE;1;NA;2016-06-22 17:15:05;FALSE;NA;"745666429828096000";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"thinkR_fr";1;FALSE;FALSE;NA;NA;"FR"
"Pot d'accueil aux 5èmes rencontres R #rstats #RR2016 https://t.co/AEuQGXYtTz";FALSE;4;NA;2016-06-22 15:11:44;FALSE;NA;"745635388539150336";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";0;FALSE;FALSE;NA;NA;"FR"
"RT @alinedeschamps: C'est parti pour le tutoriel R2D2 par Sébastien Déjean &amp; Xavier Gendre aux rencontres R Toulouse ! #RR2016 #rstats http…";FALSE;0;NA;2016-06-22 14:52:05;FALSE;NA;"745630444763381760";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"IcySoft";2;TRUE;FALSE;NA;NA;"FR"
"Si ce détail vous avait échappé, le code couleur de #RR2016 #rstats, c'est noir et rose ! https://t.co/zhY5AcJH3z";FALSE;8;NA;2016-06-22 14:32:44;FALSE;NA;"745625575432294401";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Natty_V2";1;FALSE;FALSE;NA;NA;"FR"
"RT @StatFr: Aujourd'hui, tutoriels des 5èmes rencontres R à Toulouse. Une manifestation parrainée par la SFdS #RR2016";FALSE;0;NA;2016-06-22 12:47:24;FALSE;NA;"745599066613088256";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Imsepp972";4;TRUE;FALSE;NA;NA;"FR"
"RT @StatFr: Aujourd'hui, tutoriels des 5èmes rencontres R à Toulouse. Une manifestation parrainée par la SFdS #RR2016";FALSE;0;NA;2016-06-22 12:44:19;FALSE;NA;"745598289500901376";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Natty_V2";4;TRUE;FALSE;NA;NA;"FR"
"Les padawans en plein travail #RR2016 https://t.co/avz40NWuyN";FALSE;2;NA;2016-06-22 12:42:47;FALSE;NA;"745597905566838784";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";0;FALSE;FALSE;NA;NA;"FR"
"RT @Xtophe_Bontemps: C'est parti pour les tutoriels des rencontres R de Toulouse #RR2016 https://t.co/v1zjHe4uGp";FALSE;0;NA;2016-06-22 12:42:42;FALSE;NA;"745597881390866433";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Natty_V2";1;TRUE;FALSE;NA;NA;"FR"
"RT @Lionning13: Je sais qui a kidnappé le soleil : les cinquièmes rencontres R #RR2016 #rstats";FALSE;0;NA;2016-06-22 12:26:13;FALSE;NA;"745593734960644097";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"alinedeschamps";2;TRUE;FALSE;NA;NA;"FR"
"RT @alinedeschamps: C'est parti pour le tutoriel R2D2 par Sébastien Déjean &amp; Xavier Gendre aux rencontres R Toulouse ! #RR2016 #rstats http…";FALSE;0;NA;2016-06-22 12:23:00;FALSE;NA;"745592927141957633";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";2;TRUE;FALSE;NA;NA;"FR"
"RT @Lionning13: Je sais qui a kidnappé le soleil : les cinquièmes rencontres R #RR2016 #rstats";FALSE;0;NA;2016-06-22 12:22:31;FALSE;NA;"745592802445238273";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";2;TRUE;FALSE;NA;NA;"FR"
"C'est parti pour les tutoriels des rencontres R de Toulouse #RR2016 https://t.co/v1zjHe4uGp";FALSE;2;NA;2016-06-22 12:22:17;FALSE;NA;"745592746551951360";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Xtophe_Bontemps";1;FALSE;FALSE;NA;NA;"FR"
"#RR2016 Début du tutoriel R2D2. https://t.co/sLLn7DWXC6";FALSE;6;NA;2016-06-22 12:08:29;FALSE;NA;"745589272800038912";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";0;FALSE;FALSE;NA;NA;"FR"
"C'est parti pour le tutoriel R2D2 par Sébastien Déjean &amp; Xavier Gendre aux rencontres R Toulouse ! #RR2016 #rstats https://t.co/YnfZw6zCEU";FALSE;6;NA;2016-06-22 11:39:35;FALSE;NA;"745581999981797376";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";2;FALSE;FALSE;NA;NA;"FR"
"RT @StatFr: Aujourd'hui, tutoriels des 5èmes rencontres R à Toulouse. Une manifestation parrainée par la SFdS #RR2016";FALSE;0;NA;2016-06-22 11:16:21;FALSE;NA;"745576150244667392";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ValRobert974";4;TRUE;FALSE;NA;NA;"FR"
"Je sais qui a kidnappé le soleil : les cinquièmes rencontres R #RR2016 #rstats";FALSE;1;NA;2016-06-22 09:56:14;FALSE;NA;"745555991572291584";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";2;FALSE;FALSE;NA;NA;"FR"
"RT @StatFr: Aujourd'hui, tutoriels des 5èmes rencontres R à Toulouse. Une manifestation parrainée par la SFdS #RR2016";FALSE;0;NA;2016-06-22 06:37:17;FALSE;NA;"745505924014452737";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Lionning13";4;TRUE;FALSE;NA;NA;"FR"
"Aujourd'hui, tutoriels des 5èmes rencontres R à Toulouse. Une manifestation parrainée par la SFdS #RR2016";FALSE;2;NA;2016-06-22 06:27:08;FALSE;NA;"745503370408931329";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"StatFr";4;FALSE;FALSE;NA;NA;"FR"
"En route pour les 5èmes rencontres R à #Toulouse, c'est parti ! :D #rr2016 #rstats https://t.co/E0tmi0A2SY";FALSE;2;NA;2016-06-22 04:28:42;FALSE;NA;"745473564237660169";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";0;FALSE;FALSE;NA;NA;"FR"
"Thanks again for coming to #RR2016 #rstats @hafenstats and @HeathrTurnr -- hope you enjoyed Toulouse and your French immersion experience! <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>";FALSE;4;NA;2016-06-24 16:42:56;FALSE;NA;"746383116911149056";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"andreamrau";0;FALSE;FALSE;NA;NA;"EN"
"@bhive01 #RR2016 was in toulouse but yeah those are from Bordeaux";FALSE;1;"bhive01";2016-06-24 14:22:45;FALSE;"746341698138144769";"746347836237819904";"12296332";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"romain_francois";0;FALSE;FALSE;NA;NA;"EN"
"This is the end <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> Excellent Rencotres R #rr2016 #rstats <ed><U+00A0><U+00BD><ed><U+00B8><U+008F> https://t.co/szGirRSGA1";FALSE;4;NA;2016-06-24 13:51:13;FALSE;NA;"746339902594359296";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"InoaIgnacio";1;FALSE;FALSE;NA;NA;"EN"
"RT @R_Graph_Gallery: My slides concerning #rstats and #dataviz during #RR2016. Thanks to the organization! https://t.co/PnKKlCjuJE";FALSE;0;NA;2016-06-24 12:01:34;FALSE;NA;"746312306427072512";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"DGouache_AgRnD";5;TRUE;FALSE;NA;NA;"EN"
"RT @HeathrTurnr: The French R community show us how it's done #rstats #RR2016  https://t.co/0dHoTWvtrm";FALSE;0;NA;2016-06-24 10:33:07;FALSE;NA;"746290049696731137";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"pierreroudier";8;TRUE;FALSE;NA;NA;"EN"
"RT @HeathrTurnr: The French R community show us how it's done #rstats #RR2016  https://t.co/0dHoTWvtrm";FALSE;0;NA;2016-06-24 10:29:49;FALSE;NA;"746289218641596416";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"romain_francois";8;TRUE;FALSE;NA;NA;"EN"
"RT @R_Graph_Gallery: My slides concerning #rstats and #dataviz during #RR2016. Thanks to the organization! https://t.co/PnKKlCjuJE";FALSE;0;NA;2016-06-24 09:58:37;FALSE;NA;"746281363834310656";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Natty_V2";5;TRUE;FALSE;NA;NA;"EN"
"A random shot during my #wedding #photoshoot #RR2016 Dress by: jeanpierretohme  hair by:… https://t.co/bjrbHqtGtg";FALSE;0;NA;2016-06-24 09:20:17;FALSE;NA;"746271717157408768";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"RitaDFahed";0;FALSE;FALSE;NA;NA;"EN"
"RT @thinkR_fr: #RR2016 Flamenco time ! #rstats https://t.co/nkadgyDW10";FALSE;0;NA;2016-06-24 09:08:18;FALSE;NA;"746268702430101505";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";"MamzelleBulle35";1;TRUE;FALSE;NA;NA;"EN"
"Thank you @melinaGALLOPIN ! Awesome visualization session this morning @ #rr2016";FALSE;2;"melinaGALLOPIN";2016-06-24 08:54:29;FALSE;"746263139923140608";"746265226186723328";"36752136";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"InoaIgnacio";0;FALSE;FALSE;NA;NA;"EN"
"RT @R_Graph_Gallery: My slides concerning #rstats and #dataviz during #RR2016. Thanks to the organization! https://t.co/PnKKlCjuJE";FALSE;0;NA;2016-06-24 08:02:20;FALSE;NA;"746252101207080960";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"melinaGALLOPIN";5;TRUE;FALSE;NA;NA;"EN"
"RT @R_Graph_Gallery: My slides concerning #rstats and #dataviz during #RR2016. Thanks to the organization! https://t.co/PnKKlCjuJE";FALSE;0;NA;2016-06-24 07:59:59;FALSE;NA;"746251511542464512";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";5;TRUE;FALSE;NA;NA;"EN"
"@R_Graph_Gallery thanks for the presentation at #rr2016 and the ideas pool! Will definitely check it out. #rstats  #dataviz";FALSE;0;"R_Graph_Gallery";2016-06-24 07:58:30;FALSE;"746250014180118529";"746251137989378048";"701504334341734400";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alykisdata";0;FALSE;FALSE;NA;NA;"EN"
"My slides concerning #rstats and #dataviz during #RR2016. Thanks to the organization! https://t.co/PnKKlCjuJE";FALSE;10;NA;2016-06-24 07:54:02;FALSE;NA;"746250014180118529";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"R_Graph_Gallery";5;FALSE;FALSE;NA;NA;"EN"
"RT @romain_francois: 3 speakers and a jedi on a <U+26A1><U+FE0F> talk. #RR2016 https://t.co/O9ECUFDDi6";FALSE;0;NA;2016-06-24 06:11:12;FALSE;NA;"746224134858780674";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Natty_V2";2;TRUE;FALSE;NA;NA;"EN"
"RT @alykisdata: Crowded room at #RR2016 for @hafenstats presentation on #bigdata #analysis and #visualisation! https://t.co/q6Nfy4iLNI";FALSE;0;NA;2016-06-24 01:12:23;FALSE;NA;"746148935824195584";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"hafenstats";3;TRUE;FALSE;NA;NA;"EN"
"RT @HeathrTurnr: The French R community show us how it's done #rstats #RR2016  https://t.co/0dHoTWvtrm";FALSE;0;NA;2016-06-24 00:09:00;FALSE;NA;"746132982486949888";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alinedeschamps";8;TRUE;FALSE;NA;NA;"EN"
"RT @HeathrTurnr: The French R community show us how it's done #rstats #RR2016  https://t.co/0dHoTWvtrm";FALSE;0;NA;2016-06-23 20:28:41;FALSE;NA;"746077540595412992";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ChrysGalissie";8;TRUE;FALSE;NA;NA;"EN"
